41
 simulation time
 STEAM DOME PRESSURE
 REACTOR POWER
 RECIRCULATION FLOW
 FINE COLLAPSED LEVEL OF REACTOR VESSEL
 COARSE COLLAPSED LEVEL OF REACTOR VESSEL
 FEEDWATER FLOW
 STEAM FLOW
 FLOW OF SYSTEM 314
 FLOW OF SYSTEM 323
 FLOW OF SYSTEM 327
 PRIMARY STEAM LINE BREAK FLOW
 SECONDARY STEAM LINE BREAK FLOW
 DRYWELL PRESSURE
 WETWELL PRESSURE
 ROTATION SPEED OF RECIRCULATION PUMP
 TOTAL STEAM LINE BREAK FLOW
 GAS TEMPERATURE OF DRYWELL
 GAS TEMPERATURE OF WETWELL
 LIQUID TEMPERATURE OF WETWELL
 MASS OF COOLANT IN REACTOR VESSEL
 INTEGRATED STEAM LINE BREAK FLOW
 INTEGRATED ENTHALPY OF STEAM LINE BREAK FLOW
 LEVEL OF REACTOR VESSEL MEASURED FROM DC AND
 MASS FLOW OF RECIRCULATION PUMPS
 SPECIFIC ENTHALPY OF STEAM LINE BREAK FLOW
 FLOW OF SYSTEM 322
 ROTATION SPEED OF MOTOR OF RECIRCULATION PUMP
 WATER LEVEL OF WETWELL
 MASS FLOW OF LAST PIPE IN SYSTEM 314
 MASS FLOW OF VENT PIPES
 SPRAY MASS FLOW TO DRYWELL
 TEMPERATURE OF SPRAY GOING TO DRYWELL
 SPRAY MASS FLOW TO WETWELL
 TEMPERATURE OF SPRAY GOING TO WETWELL
 SIMULATION TIME STEP
 NUMBER OF ITERATIONS
 NUMBER OF ITERATIONS BY SIX-EQUATION MODEL
 INTEGRATED MASS ERROR OF LIQUID
 INTEGRATED MASS ERROR OF STEAM
 INTEGRATED MASS ERROR OF NONCONDENSABLE GAS
    102.5156        7.297802        1.276086        7285.736        4.256751        4.256744        1096.832        144.6578        1122.776        0.000000      -0.2551076E-02    468.5052        1.522855        121277.9        97610.65        1109.150        470.0281        351.7456        293.3228        293.4326        0.000000        394.1329        1095044.        4.256774        6802.491        2777.317        0.000000        24.35602        8.791483        844.4896       0.9876321E-07    0.000000        273.1600        0.000000        273.1600       0.3125000E-02    18.00000        12.00000      -0.1091781       -2.507489      -0.4326388E-11
    102.5188        7.296329        1.271242        7278.414        4.256194        4.256187        1098.309        142.4323        1120.466        0.000000      -0.3229091E-02    468.4638        1.708503        121370.1        97611.53        1108.640        470.1723        351.8687        293.3236        293.4326        0.000000        395.6022        1099124.        4.256217        6791.229        2777.074        0.000000        24.35660        8.791546        1018.381       0.9890573E-07    0.000000        273.1600        0.000000        273.1600       0.3125000E-02    16.00000        10.00000      -0.9314031E-01   -2.549877      -0.4706272E-11
    102.5250        7.293373        1.263627        7264.085        4.255102        4.255095        1101.571        138.1162        1114.474        0.000000      -0.4341400E-02    468.4340        2.031962        121555.1        97613.41        1107.606        470.4659        352.1150        293.3252        293.4326        0.000000        398.5426        1107289.        4.255126        6771.354        2776.914        0.000000        24.35751        8.791677        1516.541       0.9918821E-07    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    35.00000        28.00000      -0.9566357E-01   -2.553210      -0.4499507E-11
    102.5312        7.290589        1.253769        7249.502        4.254032        4.254025        1105.469        133.9308        1107.622        0.000000      -0.5128753E-02    468.4115        2.311839        121741.0        97615.49        1106.573        470.7234        352.3615        293.3270        293.4326        0.000000        401.4846        1115459.        4.254057        6749.341        2776.845        0.000000        24.35842        8.791821        2146.802       0.9946881E-07    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    30.00000        22.00000      -0.9862810E-01   -2.564230      -0.5294088E-11
    102.5375        7.287962        1.242494        7234.229        4.252986        4.252979        1109.877        129.8723        1099.773        0.000000      -0.5565058E-02    468.3697        2.639012        121924.5        97617.84        1105.540        471.0087        352.6057        293.3290        293.4326        0.000000        404.4285        1123633.        4.253013        6722.509        2776.718       0.1421511E-01    24.35933        8.791980        2867.744       0.9973991E-07    0.000000        273.1600       0.1421511E-01    291.7529       0.6250000E-02    23.00000        16.00000      -0.7652902E-01   -2.583582      -0.2129191E-10
    102.5437        7.285367        1.230117        7218.075        4.251965        4.251957        1114.645        125.9368        1091.418        0.000000      -0.5644707E-02    468.2863        3.181628        122109.0        97620.48        1104.508        471.4679        352.8500        293.3313        293.4326        0.000000        407.3751        1131814.        4.251992        6691.129        2776.475        0.000000        24.36027        8.792155        3655.827       0.1000087E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    26.00000        18.00000      -0.5947315E-01   -2.598752      -0.2286786E-10
    102.5500        7.282672        1.216818        7201.015        4.250968        4.250960        1119.618        122.1205        1082.816        0.000000      -0.5382133E-02    468.1549        4.212202        122293.7        97623.62        1103.476        472.3672        353.0941        293.3340        293.4326        0.000000        410.3274        1140010.        4.250996        6655.760        2776.131        0.000000        24.36122        8.792350        4451.979       0.1002732E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    33.00000        26.00000      -0.5429942E-01   -2.601601      -0.2427247E-10
    102.5563        7.279787        1.202731        7183.092        4.249999        4.249990        1124.646        118.4199        1072.856        0.000000      -0.4811254E-02    467.9916        6.082962        122478.5        97627.34        1102.445        474.0746        353.3378        293.3372        293.4326        0.000000        413.2904        1148234.        4.250028        6618.479        2775.742        0.000000        24.36218        8.792562        5234.271       0.1005332E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    73.00000        25.00000      -0.4953391E-01   -2.599240      -0.2595382E-10
    102.5625        7.276692        1.187974        7164.565        4.249059        4.249050        1129.581        114.8314        1062.504        0.000000      -0.3982689E-02    467.8161        9.141850        122664.0        97631.73        1101.413        476.9579        353.5814        293.3409        293.4326        0.000000        416.2714        1156508.        4.249089        6582.405        2775.396        0.000000        24.36314        8.792794        5967.696       0.1007895E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    32.00000        25.00000      -0.4337881E-01   -2.598841      -0.2716033E-10
    102.5687        7.273442        1.172670        7145.750        4.248150        4.248141        1134.282        111.3517        1052.652        0.000000      -0.2959838E-02    467.6456        13.55084        122850.4        97636.91        1100.382        481.1965        353.8254        293.3454        293.4326        0.000000        419.2789        1164854.        4.248181        6549.631        2775.169        0.000000        24.36410        8.793042        6620.577       0.1010427E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    30.00000        23.00000      -0.3589305E-01   -2.596767      -0.2799194E-10
    102.5750        7.270143        1.156947        7126.816        4.247274        4.247265        1138.615        107.9774        1043.670        0.000000      -0.1814361E-02    467.4907        19.15310        123037.3        97642.99        1099.350        486.6438        354.0684        293.3506        293.4326        0.000000        422.3204        1173295.        4.247307        6520.542        2775.113        0.000000        24.36506        8.793306        7170.462       0.1012920E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    28.00000        21.00000      -0.2531487E-01   -2.595780      -0.2868242E-10
    102.5813        7.266913        1.140934        7107.782        4.246433        4.246423        1142.459        104.7054        1035.733        0.000000      -0.6213902E-03    467.3573        25.43105        123227.8        97650.16        1098.317        492.7884        354.3154        293.3568        293.4326        0.000000        425.4003        1181842.        4.246466        6494.673        2775.240       0.1930846E-01    24.36599        8.793584        7602.841       0.1015436E-06    0.000000        273.1600       0.1930846E-01    291.7530       0.6250000E-02    24.00000        16.00000      -0.5200846E-02   -2.600063      -0.2912363E-10
    102.5875        7.263854        1.124751        7088.614        4.245625        4.245616        1145.716        101.5325        1028.713        0.000000       0.5446028E-03    467.2420        31.72577        123418.9        97658.38        1097.284        498.9678        354.5635        293.3638        293.4327        0.000000        428.5189        1190498.        4.245660        6471.582        2775.521        0.000000        24.36691        8.793873        7933.643       0.1017910E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    23.00000        14.00000       0.2419367E-01   -2.607740      -0.2942802E-10
    102.5938        7.261032        1.108506        7069.310        4.244853        4.244843        1148.316        98.45573        1024.782        0.000000       0.1610466E-02    467.1384        37.14045        123612.1        97667.89        1096.249        504.2788        354.8145        293.3719        293.4327        0.000000        431.6706        1199247.        4.244890        6451.139        2775.915        0.000000        24.36782        8.794170        8179.249       0.1020370E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    62.00000        13.00000       0.5534331E-01   -2.614260      -0.2965975E-10
    102.6000        7.258478        1.092292        7049.929        4.244116        4.244106        1150.216        95.47221        1021.066        0.000000       0.2524715E-02    467.0410        41.26268        123807.3        97678.74        1095.214        508.3037        355.0692        293.3812        293.4327        0.000000        434.8475        1208067.        4.244153        6433.356        2776.369        0.000000        24.36870        8.794475        8353.720       0.1022815E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    21.00000        13.00000       0.8892410E-01   -2.620761      -0.2986300E-10
    102.6062        7.256182        1.076116        7030.570        4.243413        4.243403        1151.402        92.57912        1017.265        0.000000       0.3247122E-02    466.9464        44.24399        124004.6        97690.93        1094.178        511.1903        355.3282        293.3917        293.4327        0.000000        438.0424        1216939.        4.243452        6418.264        2776.826        0.000000        24.36957        8.794785        8469.317       0.1025246E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    21.00000        13.00000       0.1201319       -2.623787      -0.3003927E-10
    102.6125        7.254120        1.059872        7011.354        4.242744        4.242733        1151.884        89.77369        1013.194        0.000000       0.3747263E-02    466.8545        46.41809        124201.9        97704.49        1093.141        513.2726        355.5899        293.4033        293.4328        0.000000        441.2504        1225848.        4.242785        6405.857        2777.237        0.000000        24.37042        8.795099        8536.512       0.1027614E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    19.00000        12.00000       0.1545646       -2.628693      -0.3017676E-10
    102.6188        7.252252        1.043544        6992.391        4.242108        4.242097        1151.692        87.05328        1008.735        0.000000       0.4008031E-02    466.7673        48.17744        124403.5        97719.62        1092.103        514.9448        355.8583        293.4162        293.4328        0.000000        444.4688        1234788.        4.242150        6396.092        2777.568        0.000000        24.37125        8.795417        8563.524       0.1030012E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    17.00000        10.00000       0.2015950       -2.640636      -0.3025599E-10
    102.6250        7.250537        1.027174        6973.775        4.241503        4.241493        1150.875        84.41530        1003.888        0.000000       0.4027398E-02    466.6867        49.79694        124607.3        97736.31        1091.064        516.4837        356.1317        293.4305        293.4329        0.000000        447.6968        1243754.        4.241547        6388.843        2777.810       0.5602685E-01    24.37206        8.795737        8556.973       0.1032392E-06    0.000000        273.1600       0.5602685E-01    291.7539       0.6250000E-02    15.00000        8.000000       0.2691690       -2.665942      -0.3027655E-10
    102.6312        7.248942        1.010831        6955.578        4.240930        4.240919        1149.492        81.85726        998.8287        0.000000       0.3822000E-02    466.6078        51.43689        124813.3        97754.55        1090.025        518.0446        356.4100        293.4461        293.4330        0.000000        450.9346        1252749.        4.240975        6383.837        2777.949        0.000000        24.37286        8.796059        8520.272       0.1034757E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    58.00000        8.000000       0.3491948       -2.687148      -0.3031156E-10
    102.6375        7.247442       0.9945956        6937.848        4.240386        4.240375        1147.608        79.37673        993.4425        0.000000       0.3410953E-02    466.5284        53.15452        125021.5        97774.49        1088.984        519.6829        356.6929        293.4631        293.4330        0.000000        454.1826        1261772.        4.240433        6380.771        2777.992        0.000000        24.37364        8.796382        8455.769       0.1037101E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    15.00000        8.000000       0.4336492       -2.704416      -0.3035529E-10
    102.6438        7.246017       0.9785483        6920.617        4.239870        4.239859        1145.296        76.97138        987.7999        0.000000       0.2833473E-02    466.4517        54.94397        125231.7        97796.11        1087.943        521.3957        356.9799        293.4816        293.4331        0.000000        457.4413        1270824.        4.239919        6379.314        2777.961        0.000000        24.37441        8.796705        8366.414       0.1039419E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    14.00000        7.000000       0.5196993       -2.726101      -0.3039522E-10
    102.6500        7.244652       0.9627612        6903.907        4.239382        4.239371        1142.627        74.63892        981.9354        0.000000       0.2131750E-02    466.3773        56.76115        125443.8        97819.40        1086.902        523.1385        357.2704        293.5015        293.4333        0.000000        460.7110        1279907.        4.239433        6379.107        2777.866        0.000000        24.37516        8.797029        8255.062       0.1041711E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    14.00000        7.000000       0.6146406       -2.745549      -0.3043158E-10
    102.6562        7.243337       0.9472950        6887.727        4.238921        4.238909        1139.674        72.37713        975.9075        0.000000       0.1346023E-02    466.2997        58.55729        125657.5        97844.25        1085.859        524.8570        357.5641        293.5227        293.4334        0.000000        463.9913        1289019.        4.238973        6379.819        2777.720        0.000000        24.37590        8.797353        8123.566       0.1043975E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    15.00000        8.000000       0.7099331       -2.754550      -0.3046226E-10
    102.6625        7.242055       0.9321997        6872.081        4.238486        4.238474        1136.506        70.18388        969.9921        0.000000       0.5432741E-03    466.2238        60.35224        125872.8        97863.08        1084.816        526.5760        357.8604        293.5388        293.4335        0.000000        467.2824        1298160.        4.238540        6381.093        2777.558       0.4834929E-02    24.37664        8.797675        8065.339       0.1046375E-06    0.000000        273.1600       0.4834929E-02    291.7539       0.6250000E-02    14.00000        7.000000       0.8012841       -2.770919      -0.3054177E-10
    102.6687        7.240798       0.9175132        6856.960        4.238076        4.238063        1133.190        68.05710        964.0412        0.000000      -0.2548607E-03    466.1333        62.07909        126089.4        97881.59        1083.773        528.2123        358.1589        293.5546        293.4337        0.000000        470.5837        1307329.        4.238131        6382.711        2777.386        0.000000        24.37736        8.797999        8008.623       0.1048780E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    65.00000        15.00000       0.8458431       -2.768614      -0.3055868E-10
    102.6750        7.239557       0.9032619        6842.355        4.237689        4.237677        1129.788        65.99476        958.0601        0.000000      -0.9703229E-03    466.0413        63.80459        126307.3        97900.44        1082.730        529.8459        358.4594        293.5707        293.4338        0.000000        473.8953        1316526.        4.237747        6384.407        2777.219        0.000000        24.37808        8.798324        7931.466       0.1051174E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    21.00000        14.00000       0.8764553       -2.772038      -0.3056982E-10
    102.6813        7.238330       0.8894545        6828.250        4.237328        4.237315        1126.358        63.99492        952.0527        0.000000      -0.1574021E-02    465.9646        65.50868        126526.4        97919.73        1081.686        531.4733        358.7615        293.5872        293.4339        0.000000        477.2170        1325750.        4.237387        6385.906        2777.054        0.000000        24.37879        8.798650        7828.083       0.1053552E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    15.00000        8.000000       0.9368212       -2.782074      -0.3058386E-10
    102.6875        7.237113       0.8760884        6814.622        4.236989        4.236976        1122.956        62.05568        946.1213        0.000000      -0.2047451E-02    465.8990        67.17076        126746.6        97939.47        1080.642        533.0698        359.0650        293.6040        293.4341        0.000000        480.5487        1335002.        4.237050        6387.052        2776.878        0.000000        24.37950        8.798975        7698.900       0.1055912E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    14.00000        7.000000        1.032040       -2.791238      -0.3060259E-10
    102.6937        7.235902       0.8631563        6801.446        4.236673        4.236660        1119.630        60.17521        940.2743        0.000000      -0.2375283E-02    465.8375        68.78946        126969.6        97959.70        1079.597        534.6270        359.3714        293.6212        293.4342        0.000000        483.8901        1344280.        4.236736        6387.791        2776.686        0.000000        24.38021        8.799299        7546.615       0.1058293E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    15.00000        7.000000        1.165468       -2.801061      -0.3061845E-10
    102.7000        7.234696       0.8506474        6788.696        4.236380        4.236367        1116.427        58.35172        934.5397        0.000000      -0.2531456E-02    465.7795        70.40198        127191.9        97980.20        1078.553        536.1815        359.6776        293.6387        293.4344        0.000000        487.2412        1353585.        4.236444        6388.088        2776.481        0.000000        24.38091        8.799623        7374.773       0.1060619E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    14.00000        6.000000        1.321820       -2.815414      -0.3061900E-10
    102.7063        7.233495       0.8385468        6776.344        4.236109        4.236095        1113.388        56.58348        928.8489        0.000000      -0.2536402E-02    465.7219        71.96381        127413.8        98000.92        1077.508        537.6857        359.9836        293.6564        293.4346        0.000000        490.6018        1362914.        4.236175        6387.928        2776.268       0.1169316        24.38161        8.799945        7185.621       0.1062901E-06    0.000000        273.1600       0.1169316        291.7530       0.6250000E-02    54.00000        6.000000        1.498696       -2.829203      -0.3062210E-10
    102.7125        7.232298       0.8268381        6764.360        4.235860        4.235847        1110.549        54.86883        923.2823        0.000000      -0.2378622E-02    465.6679        73.51054        127637.7        98021.88        1076.464        539.1785        360.2914        293.6743        293.4348        0.000000        493.9716        1372269.        4.235928        6387.316        2776.052        0.000000        24.38231        8.800265        6981.704       0.1065189E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    13.00000        5.000000        1.679862       -2.858781      -0.3062512E-10
    102.7188        7.231107       0.8155043        6752.721        4.235633        4.235619        1107.937        53.20614        917.4487        0.000000      -0.2108424E-02    465.6043        74.95701        127862.3        98043.01        1075.419        540.5613        360.5997        293.6923        293.4351        0.000000        497.3501        1381647.        4.235703        6386.254        2775.838        0.000000        24.38301        8.800583        6765.477       0.1067458E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    14.00000        7.000000        1.881031       -2.871560      -0.3062562E-10
    102.7250        7.229921       0.8045325        6741.397        4.235427        4.235414        1105.579        51.59383        911.6462        0.000000      -0.1699331E-02    465.5334        76.38983        128087.6        98064.21        1074.374        541.9232        360.9085        293.7103        293.4354        0.000000        500.7372        1391048.        4.235499        6384.820        2775.630        0.000000        24.38371        8.800900        6538.261       0.1069709E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    15.00000        8.000000        2.018013       -2.880769      -0.3062452E-10
    102.7312        7.228735       0.7939166        6730.369        4.235243        4.235229        1103.490        50.03038        905.9923        0.000000      -0.1210661E-02    465.4640        77.81300        128313.7        98085.38        1073.329        543.2770        361.2179        293.7283        293.4357        0.000000        504.1326        1400472.        4.235317        6382.991        2775.432        0.000000        24.38441        8.801212        6300.894       0.1071948E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    14.00000        7.000000        2.173194       -2.896525      -0.3062637E-10
    102.7375        7.227550       0.7835535        6719.614        4.235081        4.235066        1101.672        48.51431        900.4995        0.000000      -0.6838324E-03    465.4009        79.20596        128540.3        98106.42        1072.284        544.6069        361.5274        293.7462        293.4360        0.000000        507.5364        1409919.        4.235157        6380.730        2775.248        0.000000        24.38510        8.801523        6054.423       0.1074168E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    13.00000        6.000000        2.313503       -2.910027      -0.3063183E-10
    102.7438        7.226368       0.7733412        6709.113        4.234940        4.234925        1100.122        47.04418        895.1226        0.000000      -0.1406697E-03    465.3407        80.53289        128767.5        98127.23        1071.238        545.8735        361.8372        293.7639        293.4364        0.000000        510.9482        1419387.        4.235017        6378.035        2775.080       0.1972260E-01    24.38580        8.801830        5800.076       0.1076373E-06    0.000000        273.1600       0.1972260E-01    291.7533       0.6250000E-02    54.00000        6.000000        2.474237       -2.922529      -0.3063617E-10
    102.7500        7.225200       0.7632349        6698.845        4.234819        4.234805        1098.833        45.61860        889.9589        0.000000       0.3707279E-03    465.2858        81.85204        128995.4        98147.63        1070.193        547.1379        362.1473        293.7813        293.4368        0.000000        514.3677        1428876.        4.234899        6375.014        2774.929        0.000000        24.38650        8.802135        5538.895       0.1078572E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    13.00000        5.000000        2.631983       -2.932750      -0.3064369E-10
    102.7562        7.224051       0.7532169        6688.796        4.234720        4.234705        1097.795        44.23621        884.8795        0.000000       0.8474745E-03    465.2332        83.11047        129223.6        98167.66        1069.148        548.3438        362.4573        293.7984        293.4373        0.000000        517.7949        1438385.        4.234802        6371.684        2774.795        0.000000        24.38720        8.802436        5272.371       0.1080756E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    12.00000        5.000000        2.821160       -2.938003      -0.3065238E-10
    102.7625        7.222923       0.7432867        6678.951        4.234643        4.234627        1096.997        42.89573        879.9137        0.000000       0.1257125E-02    465.1807        84.33084        129452.3        98187.23        1068.103        549.5116        362.7673        293.8150        293.4377        0.000000        521.2294        1447915.        4.234726        6368.133        2774.677        0.000000        24.38790        8.802734        5002.116       0.1082928E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    12.00000        5.000000        3.012153       -2.941999      -0.3065962E-10
    102.7688        7.221828       0.7334532        6669.298        4.234585        4.234570        1096.429        41.59585        874.8798        0.000000       0.1594094E-02    465.1234        85.50551        129681.6        98206.25        1067.057        550.6289        363.0774        293.8312        293.4382        0.000000        524.6708        1457463.        4.234671        6364.397        2774.566        0.000000        24.38858        8.803029        4729.672       0.1085093E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    13.00000        6.000000        3.165033       -2.940854      -0.3066392E-10
    102.7750        7.220763       0.7237313        6659.828        4.234549        4.234534        1096.074        40.33537        870.1049        0.000000       0.1795851E-02    465.0699        86.72039        129912.4        98224.73        1066.011        551.7903        363.3882        293.8469        293.4388        0.000000        528.1194        1467032.        4.234637        6360.646        2774.448        0.000000        24.38928        8.803320        4456.316       0.1087269E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    13.00000        5.000000        3.282116       -2.945098      -0.3067167E-10
    102.7812        7.219727       0.7141361        6650.532        4.234533        4.234518        1095.906        39.11309        865.5442        0.000000       0.1906352E-02    465.0186        87.90435        130142.6        98242.46        1064.965        552.9229        363.6980        293.8619        293.4394        0.000000        531.5753        1476619.        4.234623        6356.810        2774.324       0.6276238E-02    24.38997        8.803608        4183.486       0.1089417E-06    0.000000        273.1600       0.6276238E-02    291.7538       0.6250000E-02    54.00000        5.000000        3.375739       -2.950018      -0.3067914E-10
    102.7875        7.218714       0.7046843        6641.404        4.234538        4.234522        1095.892        37.92785        861.2244        0.000000       0.1911284E-02    464.9675        89.05618        130373.0        98259.38        1063.919        554.0237        364.0075        293.8763        293.4400        0.000000        535.0379        1486225.        4.234629        6352.902        2774.206        0.000000        24.39066        8.803892        3912.694       0.1091555E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    14.00000        5.000000        3.460617       -2.953432      -0.3068583E-10
    102.7937        7.217722       0.6953930        6632.436        4.234562        4.234547        1095.993        36.77851        857.1492        0.000000       0.1811344E-02    464.9166        90.19071        130602.7        98275.51        1062.873        555.1074        364.3159        293.8900        293.4407        0.000000        538.5073        1495850.        4.234656        6348.937        2774.107        0.000000        24.39135        8.804173        3645.309       0.1093666E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    12.00000        5.000000        3.548606       -2.953066      -0.3069220E-10
    102.8000        7.216748       0.6862781        6623.619        4.234607        4.234591        1096.167        35.66402        853.3290        0.000000       0.1618442E-02    464.8659        91.26775        130833.8        98290.91        1061.827        556.1337        364.6249        293.9031        293.4415        0.000000        541.9832        1505492.        4.234703        6344.929        2774.032        0.000000        24.39203        8.804452        3382.920       0.1095788E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    12.00000        5.000000        3.647486       -2.950184      -0.3069859E-10
    102.8063        7.215793       0.6773543        6614.950        4.234671        4.234655        1096.372        34.58329        849.7281        0.000000       0.1348139E-02    464.8109        92.29030        131065.2        98305.52        1060.780        557.1012        364.9333        293.9155        293.4423        0.000000        545.4650        1515150.        4.234768        6340.846        2773.977        0.000000        24.39270        8.804727        3126.933       0.1097902E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    13.00000        6.000000        3.726578       -2.943657      -0.3070265E-10
    102.8125        7.214858       0.6686355        6606.422        4.234754        4.234738        1096.569        33.53531        846.5409        0.000000       0.1010541E-02    464.7526        93.28954        131297.0        98319.30        1059.734        558.0421        365.2415        293.9272        293.4431        0.000000        548.9528        1524825.        4.234854        6336.777        2773.936        0.000000        24.39338        8.804998        2879.381       0.1100011E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    14.00000        7.000000        3.824568       -2.940897      -0.3070461E-10
    102.8187        7.213945       0.6601326        6598.033        4.234857        4.234840        1096.720        32.51909        843.6473        0.000000       0.6440237E-03    464.6989        94.30272        131530.1        98332.29        1058.686        559.0016        365.5500        293.9383        293.4440        0.000000        552.4465        1534517.        4.234959        6332.771        2773.904       0.1017980E-01    24.39405        8.805268        2642.155       0.1102131E-06    0.000000        273.1600       0.1017980E-01    291.7539       0.6250000E-02    55.00000        6.000000        3.921821       -2.930835      -0.3070709E-10
    102.8250        7.213058       0.6518524        6589.780        4.234978        4.234962        1096.794        31.53366        841.0049        0.000000       0.2681450E-03    464.6492        95.28886        131762.3        98344.30        1057.639        559.9381        365.8570        293.9485        293.4449        0.000000        555.9462        1544224.        4.235082        6328.783        2773.876        0.000000        24.39472        8.805534        2416.930       0.1104221E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    15.00000        6.000000        4.010478       -2.918626      -0.3070856E-10
    102.8313        7.212194       0.6438001        6581.664        4.235118        4.235101        1096.765        30.57809        838.6321        0.000000      -0.8671534E-04    464.6057        96.26402        131993.0        98355.50        1056.592        560.8696        366.1622        293.9580        293.4460        0.000000        559.4516        1553948.        4.235224        6324.878        2773.850        0.000000        24.39540        8.805799        2205.350       0.1106264E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    12.00000        5.000000        4.123507       -2.895941      -0.3070989E-10
    102.8375        7.211350       0.6359785        6573.682        4.235276        4.235259        1096.616        29.65149        836.4905        0.000000      -0.4155737E-03    464.5651        97.17414        132227.2        98366.03        1055.545        561.7392        366.4693        293.9669        293.4470        0.000000        562.9625        1563686.        4.235384        6321.007        2773.821        0.000000        24.39607        8.806062        2008.999       0.1108365E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    13.00000        5.000000        4.230179       -2.869312      -0.3070997E-10
    102.8406        7.210934       0.6314331        6569.696        4.235364        4.235348        1096.475        29.19531        835.5036        0.000000      -0.5868258E-03    464.5297        97.56437        132343.0        98371.07        1055.025        562.0940        366.6216        293.9713        293.4476        0.000000        564.7190        1568558.        4.235473        6319.060        2773.803        0.000000        24.39648        8.806191        1916.754       0.1109383E-06    0.000000        273.1600        0.000000        273.1600       0.3125000E-02    58.00000        10.00000        4.251183       -2.870318      -0.3070962E-10
    102.8422        7.210727       0.6290905        6567.705        4.235411        4.235394        1096.386        28.96899        835.0354        0.000000      -0.6649073E-03    464.5092        97.76299        132400.6        98373.53        1054.766        562.2722        366.6974        293.9733        293.4478        0.000000        565.5975        1570995.        4.235520        6318.108        2773.793        0.000000        24.39672        8.806256        1871.774       0.1109886E-06    0.000000        273.1600        0.000000        273.1600       0.1562500E-02    53.00000        6.000000        4.262507       -2.871182      -0.3070979E-10
    102.8438        7.210521       0.6269580        6565.722        4.235459        4.235442        1096.288        28.74442        834.5760        0.000000      -0.7323881E-03    464.4904        97.98045        132458.9        98375.96        1054.506        562.4709        366.7736        293.9754        293.4482        0.000000        566.4764        1573433.        4.235569        6317.207        2773.782        0.000000        24.39694        8.806320        1825.786       0.1110401E-06    0.000000        273.1600        0.000000        273.1600       0.1562500E-02    10.00000        4.000000        4.281504       -2.863156      -0.3070954E-10
    102.8453        7.210319       0.6249297        6563.747        4.235507        4.235491        1096.183        28.52160        834.1345        0.000000      -0.7898408E-03    464.4738        98.22461        132517.1        98378.34        1054.246        562.6984        366.8498        293.9774        293.4484        0.000000        567.3557        1575872.        4.235618        6316.368        2773.771       0.3416482E-01    24.39715        8.806385        1780.012       0.1110915E-06    0.000000        273.1600       0.3416482E-01    291.7538       0.1562500E-02    9.000000        3.000000        4.312359       -2.843835      -0.3070761E-10
