41
 simulation time
 STEAM DOME PRESSURE
 REACTOR POWER
 RECIRCULATION FLOW
 FINE COLLAPSED LEVEL OF REACTOR VESSEL
 COARSE COLLAPSED LEVEL OF REACTOR VESSEL
 FEEDWATER FLOW
 STEAM FLOW
 FLOW OF SYSTEM 314
 FLOW OF SYSTEM 323
 FLOW OF SYSTEM 327
 PRIMARY STEAM LINE BREAK FLOW
 SECONDARY STEAM LINE BREAK FLOW
 DRYWELL PRESSURE
 WETWELL PRESSURE
 ROTATION SPEED OF RECIRCULATION PUMP
 TOTAL STEAM LINE BREAK FLOW
 GAS TEMPERATURE OF DRYWELL
 GAS TEMPERATURE OF WETWELL
 LIQUID TEMPERATURE OF WETWELL
 MASS OF COOLANT IN REACTOR VESSEL
 INTEGRATED STEAM LINE BREAK FLOW
 INTEGRATED ENTHALPY OF STEAM LINE BREAK FLOW
 LEVEL OF REACTOR VESSEL MEASURED FROM DC AND
 MASS FLOW OF RECIRCULATION PUMPS
 SPECIFIC ENTHALPY OF STEAM LINE BREAK FLOW
 FLOW OF SYSTEM 322
 ROTATION SPEED OF MOTOR OF RECIRCULATION PUMP
 WATER LEVEL OF WETWELL
 MASS FLOW OF LAST PIPE IN SYSTEM 314
 MASS FLOW OF VENT PIPES
 SPRAY MASS FLOW TO DRYWELL
 TEMPERATURE OF SPRAY GOING TO DRYWELL
 SPRAY MASS FLOW TO WETWELL
 TEMPERATURE OF SPRAY GOING TO WETWELL
 SIMULATION TIME STEP
 NUMBER OF ITERATIONS
 NUMBER OF ITERATIONS BY SIX-EQUATION MODEL
 INTEGRATED MASS ERROR OF LIQUID
 INTEGRATED MASS ERROR OF STEAM
 INTEGRATED MASS ERROR OF NONCONDENSABLE GAS
    176.8500        5.315030       0.4721849E-01    4148.349        3.649731        3.636988        383.6367       -15.66153        0.000000        0.000000        43.27180        0.000000        0.000000        97395.20        98135.62        633.0270        0.000000        316.7779        293.7695        293.4933        0.000000        0.000000        0.000000        3.617507        4104.820        0.000000        0.000000        24.53593        8.794147       0.1391186E-01   0.6211740E-09    0.000000        273.1600        0.000000        273.1600       0.5000000E-01    58.00000        3.000000        62.89318        24.86771      -0.4261116E-11
    176.9000        5.312031       0.4720234E-01    4148.292        3.650659        3.638117        306.3026       -15.72240        0.000000        0.000000        44.32573        0.000000        0.000000        97395.22        98135.59        633.0268        0.000000        316.7779        293.7695        293.4933        0.000000        0.000000        0.000000        3.618756        4105.876        0.000000        0.000000        24.53592        8.794147       0.1367197E-01   0.6300803E-09    0.000000        273.1600        0.000000        273.1600       0.5000000E-01    7.000000        3.000000        62.89848        24.86955      -0.4262174E-11
    176.9500        5.309108       0.4718623E-01    4148.445        3.651441        3.639095        245.0067       -15.97197        0.000000        0.000000        45.11456        0.000000        0.000000        97395.24        98135.55        633.0268        0.000000        316.7779        293.7695        293.4933        0.000000        0.000000        0.000000        3.619852        4106.904        0.000000        0.000000        24.53592        8.794147       0.1078103E-01   0.6378456E-09    0.000000        273.1600        0.000000        273.1600       0.5000000E-01    7.000000        3.000000        62.89342        24.86961      -0.4263461E-11
    177.0000        5.306252       0.4717014E-01    4148.852        3.652102        3.639946        196.0403       -16.37407        0.000000        0.000000        45.17414        0.000000        0.000000        97395.27        98135.52        633.0267        0.000000        316.7779        293.7694        293.4933        0.000000        0.000000        0.000000        3.620822        4107.790        0.000000        0.000000        24.53592        8.794147       0.8856510E-02   0.6445349E-09    0.000000        273.1600        0.000000        273.1600       0.5000000E-01    7.000000        3.000000        62.88117        24.86897      -0.4263628E-11
    177.0500        5.303488       0.4715408E-01    4149.464        3.652661        3.640691        156.8360       -16.88102        0.000000        0.000000        45.04690        0.000000        0.000000        97395.29        98135.48        633.0271        0.000000        316.7779        293.7694        293.4932        0.000000        0.000000        0.000000        3.621684        4108.910        0.000000        0.000000        24.53594        8.794147       -2484.948       0.6503152E-09    0.000000        273.1600        0.000000        273.1600       0.5000000E-01    22.00000        18.00000        62.80296        24.89914      -0.3502093E-11
    177.1000        5.300879       0.4713804E-01    4150.148        3.653131        3.641344        126.1092       -17.45029        0.000000        0.000000        44.18933        0.000000        0.000000        97395.31        98130.73        633.0274        0.000000        316.7780        293.7654        293.4932        0.000000        0.000000        0.000000        3.622453        4112.096        0.000000        0.000000        24.53595        8.793730       -1638.783       0.2038630E-08    0.000000        273.1600        0.000000        273.1600       0.5000000E-01    12.00000        8.000000        62.53210        24.89714      -0.3501659E-11
    177.2000        5.295926       0.4710987E-01    4152.439        3.653913        3.642438        120.8763       -18.35531        0.000000        0.000000        45.03813        0.000000        0.000000        97395.35        98123.48        633.0269        0.000000        316.7780        293.7592        293.4932        0.000000        0.000000        0.000000        3.623748        4115.315        0.000000        0.000000        24.53593        8.793180       -744.0931       0.3062728E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        15.00000        11.00000        62.73493        24.89484      -0.3502566E-11
    177.3000        5.291000       0.4707798E-01    4155.253        3.654894        3.643730        164.1495       -18.72766        0.000000        0.000000        45.11265        0.000000        0.000000        97395.39        98119.23        633.0272        0.000000        316.7780        293.7556        293.4932        0.000000        0.000000        0.000000        3.625247        4117.058        0.000000        0.000000        24.53594        8.792932       -59.82475       0.3452448E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        14.00000        10.00000        62.88205        24.89450      -0.3502591E-11
    177.4000        5.285934       0.4704618E-01    4157.975        3.656189        3.645332        227.3103       -18.44060        0.000000        0.000000        45.15725        0.000000        0.000000        97395.42        98118.36        633.0275        0.000000        316.7780        293.7548        293.4932        0.000000        0.000000        0.000000        3.627058        4117.566        0.000000        0.000000        24.53595        8.792913        36.83697       0.3452081E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        14.00000        10.00000        63.01680        24.89758      -0.3507415E-11
    177.5000        5.280703       0.4701449E-01    4160.160        3.657763        3.647209        280.1125       -17.69718        0.000000        0.000000        45.11277        0.000000        0.000000        97395.45        98118.37        633.0278        0.000000        316.7780        293.7548        293.4932        0.000000        0.000000        0.000000        3.629146        4117.784        0.000000        0.000000        24.53596        8.792928        103.4397       0.3351804E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        12.00000        8.000000        63.22445        24.90191      -0.3513726E-11
    177.6000        5.275357       0.4698289E-01    4161.906        3.659515        3.649260        311.3484       -16.84130        0.000000        0.000000        45.06440        0.000000        0.000000        97395.48        98118.75        633.0267        0.000000        316.7780        293.7551        293.4932        0.000000        0.000000        0.000000        3.631410        4118.082        0.000000        0.000000        24.53592        8.792965        133.5910       0.3185076E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        11.00000        7.000000        63.34756        24.89623      -0.3513590E-11
    177.7000        5.269968       0.4695139E-01    4163.391        3.661337        3.651376        320.5489       -16.17857        0.000000        0.000000        45.02332        0.000000        0.000000        97395.49        98119.30        633.0266        0.000000        316.7781        293.7556        293.4932        0.000000        0.000000        0.000000        3.633739        4119.014        0.000000        0.000000        24.53591        8.793014        140.4861       0.2965083E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        5.000000        63.38714        24.88474      -0.3514621E-11
    177.8000        5.264624       0.4691999E-01    4164.946        3.663140        3.653466        313.5475       -15.86276        0.000000        0.000000        44.98934        0.000000        0.000000        97395.51        98119.93        633.0269        0.000000        316.7781        293.7561        293.4931        0.000000        0.000000        0.000000        3.636045        4119.634        0.000000        0.000000        24.53592        8.793064        135.1510       0.2697999E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        10.00000        6.000000        63.12434        24.88242      -0.3514354E-11
    177.9000        5.259353       0.4688869E-01    4166.421        3.664875        3.655483        297.7649       -15.90380        0.000000        0.000000        44.97758        0.000000        0.000000        97395.52        98120.54        633.0266        0.000000        316.7781        293.7566        293.4931        0.000000        0.000000        0.000000        3.638278        4120.294        0.000000        0.000000        24.53591        8.793114        123.7213       0.2382220E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        11.00000        7.000000        62.91631        24.87555      -0.3513884E-11
    178.0000        5.254140       0.4685748E-01    4167.818        3.666530        3.657413        280.4755       -16.16743        0.000000        0.000000        44.97685        0.000000        0.000000        97395.52        98121.11        633.0264        0.000000        316.7781        293.7571        293.4931        0.000000        0.000000        0.000000        3.640426        4121.440        0.000000        0.000000        24.53591        8.793159        109.6423       0.2006411E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        11.00000        7.000000        62.69202        24.86871      -0.3513682E-11
    178.1000        5.248970       0.4682638E-01    4169.341        3.668117        3.659270        266.5027       -16.48191        0.000000        0.000000        44.97914        0.000000        0.000000        97395.53        98121.62        633.0264        0.000000        316.7781        293.7575        293.4931        0.000000        0.000000        0.000000        3.642501        4122.720        0.000000        0.000000        24.53591        8.793201        94.62170       0.1538233E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        11.00000        7.000000        62.52338        24.86205      -0.3513568E-11
    178.2000        5.243804       0.4679536E-01    4170.986        3.669664        3.661080        258.6982       -16.70928        0.000000        0.000000        44.98689        0.000000        0.000000        97395.53        98122.06        633.0263        0.000000        316.7781        293.7579        293.4931        0.000000        0.000000        0.000000        3.644530        4124.480        0.000000        0.000000        24.53590        8.793238        79.63737       0.8534604E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        5.000000        62.24051        24.85012      -0.3513785E-11
    178.3000        5.238678       0.4676445E-01    4172.893        3.671201        3.662874        257.3351       -16.77842        0.000000        0.000000        45.00534        0.000000        0.000000        97395.54        98122.44        633.0264        0.000000        316.7780        293.7582        293.4931        0.000000        0.000000        0.000000        3.646542        4122.692        0.000000        0.000000        24.53591        8.793269        65.20875      -0.1260856E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        62.51558        24.87418      -0.3514501E-11
    178.4000        5.233500       0.4673363E-01    4173.719        3.672755        3.664679        260.7610       -16.66531        0.000000        0.000000        45.01815        0.000000        0.000000        97395.54        98122.74        633.0263        0.000000        316.7780        293.7585        293.4930        0.000000        0.000000        0.000000        3.648566        4127.516        0.000000        0.000000        24.53590        8.793296        50.38483      -0.1617138E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        5.000000        62.74192        24.86119      -0.3515181E-11
    178.5000        5.228339       0.4670291E-01    4176.118        3.674330        3.666498        266.8118       -16.48921        0.000000        0.000000        45.02341        0.000000        0.000000        97395.55        98122.98        633.0261        0.000000        316.7780        293.7586        293.4930        0.000000        0.000000        0.000000        3.650605        4128.354        0.000000        0.000000        24.53590        8.793318        35.26137      -0.2045516E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        5.000000        62.99241        24.84859      -0.3515551E-11
    178.6000        5.223192       0.4667228E-01    4178.151        3.675931        3.668338        272.7392       -16.30757        0.000000        0.000000        45.02172        0.000000        0.000000        97395.55        98123.14        633.0260        0.000000        316.7780        293.7588        293.4930        0.000000        0.000000        0.000000        3.652663        4129.248        0.000000        0.000000        24.53589        8.793334        19.44180      -0.2373781E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        5.000000        63.19838        24.83612      -0.3515880E-11
    178.7000        5.218079       0.4664175E-01    4179.957        3.677553        3.670192        276.8839       -16.16311        0.000000        0.000000        45.01900        0.000000        0.000000        97395.56        98123.23        633.0264        0.000000        316.7780        293.7589        293.4930        0.000000        0.000000        0.000000        3.654736        4129.906        0.000000        0.000000        24.53591        8.793344        2.191530      -0.2635095E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000        63.48353        24.85096      -0.3516475E-11
    178.8000        5.213006       0.4661131E-01    4181.583        3.679183        3.672050        278.9087       -16.05870        0.000000        0.000000        45.02030        0.000000        0.000000        97395.58        98123.23        633.0261        0.000000        316.7780        293.7589        293.4930        0.000000        0.000000        0.000000        3.656812        4128.278        0.000000        0.000000        24.53590        8.793349       -92.47791      -0.2843742E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        64.07043        24.85722      -0.3556369E-11
    178.9000        5.207930       0.4658096E-01    4182.215        3.680817        3.673904        279.2112       -15.96993        0.000000        0.000000        45.01738        0.000000        0.000000        97395.59        98122.86        633.0261        0.000000        316.7780        293.7585        293.4930        0.000000        0.000000        0.000000        3.658885        4129.914        0.000000        0.000000        24.53590        8.793322        13.24942      -0.2966086E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        64.54686        24.87542      -0.3192464E-11
    179.0000        5.202873       0.4655071E-01    4183.364        3.682441        3.675743        278.2492       -15.91444        0.000000        0.000000        45.01243        0.000000        0.000000        97395.61        98122.80        633.0261        0.000000        316.7781        293.7585        293.4930        0.000000        0.000000        0.000000        3.660943        4131.361        0.000000        0.000000        24.53589        8.793328       -44.59513      -0.3112228E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        64.92432        24.88673      -0.3214434E-11
    179.1000        5.197842       0.4652055E-01    4184.778        3.684051        3.677562        276.6602       -15.89035        0.000000        0.000000        45.00960        0.000000        0.000000        97395.63        98122.60        633.0259        0.000000        316.7781        293.7583        293.4930        0.000000        0.000000        0.000000        3.662980        4132.698        0.000000        0.000000        24.53589        8.793316        29.90328      -0.3205996E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        65.22198        24.89172      -0.2993982E-11
    179.2000        5.192831       0.4649049E-01    4186.312        3.685652        3.679368        275.0941       -15.88246        0.000000        0.000000        45.00937        0.000000        0.000000        97395.66        98122.63        633.0259        0.000000        316.7781        293.7583        293.4929        0.000000        0.000000        0.000000        3.665004        4133.972        0.000000        0.000000        24.53589        8.793328       -1.262434      -0.3307743E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        65.54030        24.90266      -0.2998334E-11
    179.3000        5.187836       0.4646051E-01    4187.892        3.687248        3.681162        274.0316       -15.87376        0.000000        0.000000        45.01100        0.000000        0.000000        97395.70        98122.60        633.0258        0.000000        316.7781        293.7583        293.4929        0.000000        0.000000        0.000000        3.667015        4135.226        0.000000        0.000000        24.53589        8.793329        40.63862      -0.3371235E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        65.86241        24.89401      -0.2875892E-11
    179.4000        5.182861       0.4643063E-01    4189.491        3.688842        3.682949        273.6915       -15.85303        0.000000        0.000000        45.01349        0.000000        0.000000        97395.73        98122.70        633.0258        0.000000        316.7781        293.7583        293.4929        0.000000        0.000000        0.000000        3.669019        4136.469        0.000000        0.000000        24.53588        8.793344       -47.23298      -0.3427282E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        66.27177        24.89716      -0.2901401E-11
    179.5000        5.177905       0.4640083E-01    4191.092        3.690438        3.684733        274.0352       -15.81294        0.000000        0.000000        45.01597        0.000000        0.000000        97395.77        98122.48        633.0257        0.000000        316.7782        293.7581        293.4929        0.000000        0.000000        0.000000        3.671020        4137.699        0.000000        0.000000        24.53588        8.793328        16.80219      -0.3418004E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        66.68911        24.90579      -0.2538879E-11
    179.6000        5.172966       0.4637113E-01    4192.683        3.692039        3.686517        274.8448       -15.75294        0.000000        0.000000        45.01773        0.000000        0.000000        97395.88        98122.34        633.0256        0.000000        316.7783        293.7580        293.4929        0.000000        0.000000        0.000000        3.673020        4139.005        0.000000        0.000000        24.53588        8.793326       -368.8786      -0.3044425E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        66.97067        24.89641      -0.2717311E-11
    179.7000        5.168015       0.4634152E-01    4194.284        3.693648        3.688304        275.8306       -15.67772        0.000000        0.000000        45.01361        0.000000        0.000000        97395.98        98120.80        633.0258        0.000000        316.7784        293.7567        293.4929        0.000000        0.000000        0.000000        3.675021        4143.840        0.000000        0.000000        24.53588        8.793197       -179.5660      -0.2489667E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        4.000000        66.87497        24.91374      -0.2284927E-11
    179.8000        5.163135       0.4631200E-01    4197.123        3.695260        3.690089        276.6125       -15.62420        0.000000        0.000000        45.01617        0.000000        0.000000        97396.06        98119.70        633.0253        0.000000        316.7784        293.7557        293.4928        0.000000        0.000000        0.000000        3.677019        4140.873        0.000000        0.000000        24.53587        8.793133       -213.5034      -0.2053306E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        67.14451        24.93629      -0.1588828E-11
    179.9000        5.158252       0.4628257E-01    4198.041        3.696887        3.691883        277.1847       -15.54691        0.000000        0.000000        45.01749        0.000000        0.000000        97396.13        98118.60        633.0253        0.000000        316.7785        293.7548        293.4928        0.000000        0.000000        0.000000        3.679026        4142.793        0.000000        0.000000        24.53587        8.793058       -256.3494      -0.1608625E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        67.30534        24.97355      -0.8586985E-12
    180.0000        5.153383       0.4625323E-01    4199.372        3.698522        3.693681        277.5303       -15.45853        0.000000        0.000000        45.01660        0.000000        0.000000        97396.20        98117.35        633.0253        0.000000        316.7785        293.7537        293.4928        0.000000        0.000000        0.000000        3.681035        4144.145        0.000000        0.000000        24.53586        8.792971       -313.7742      -0.1077451E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        67.48552        24.99956      -0.8130129E-13
    180.1000        5.148544       0.4622397E-01    4200.840        3.700163        3.695480        277.6707       -15.37552        0.000000        0.000000        45.01569        0.000000        0.000000        97396.25        98115.87        633.0251        0.000000        316.7786        293.7525        293.4928        0.000000        0.000000        0.000000        3.683043        4144.880        0.000000        0.000000        24.53586        8.792865       -395.2063       0.3156050E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        67.73107        25.02372       0.7693048E-12
    180.2000        5.143721       0.4619481E-01    4202.149        3.701811        3.697281        277.6746       -15.30061        0.000000        0.000000        45.01524        0.000000        0.000000        97396.30        98114.03        633.0251        0.000000        316.7786        293.7509        293.4928        0.000000        0.000000        0.000000        3.685054        4146.653        0.000000        0.000000        24.53586        8.792732       -517.7536       0.1219110E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        67.84937        25.05646       0.1739444E-11
    180.3000        5.138899       0.4616573E-01    4203.673        3.703464        3.699083        277.6315       -15.23369        0.000000        0.000000        45.01030        0.000000        0.000000        97396.34        98111.66        633.0252        0.000000        316.7786        293.7489        293.4928        0.000000        0.000000        0.000000        3.687063        4150.597        0.000000        0.000000        24.53586        8.792559       -666.3833       0.1783946E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        4.000000        67.75610        25.05067       0.2868442E-11
    180.4000        5.134153       0.4613674E-01    4206.170        3.705120        3.700883        277.5333       -15.20214        0.000000        0.000000        45.01355        0.000000        0.000000        97396.38        98108.64        633.0248        0.000000        316.7787        293.7463        293.4927        0.000000        0.000000        0.000000        3.689069        4147.886        0.000000        0.000000        24.53585        8.792335       -113.1466       0.2303921E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        68.18923        25.07199       0.2870674E-11
    180.5000        5.129413       0.4610784E-01    4206.900        3.706791        3.702695        277.5518       -15.14491        0.000000        0.000000        45.01555        0.000000        0.000000        97396.42        98107.59        633.0248        0.000000        316.7787        293.7454        293.4927        0.000000        0.000000        0.000000        3.691085        4149.442        0.000000        0.000000        24.53585        8.792297        95.16168       0.2396396E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        68.61999        25.08171       0.2973488E-11
    180.6000        5.124686       0.4607902E-01    4207.980        3.708472        3.704511        277.7170       -15.06646        0.000000        0.000000        45.01581        0.000000        0.000000        97396.46        98107.76        633.0248        0.000000        316.7787        293.7455        293.4927        0.000000        0.000000        0.000000        3.693105        4150.938        0.000000        0.000000        24.53584        8.792331        113.3285       0.2301130E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        69.08356        25.10783       0.2973453E-11
    180.7000        5.119979       0.4605029E-01    4209.279        3.710161        3.706331        277.9952       -14.97834        0.000000        0.000000        45.01612        0.000000        0.000000        97396.49        98108.20        633.0247        0.000000        316.7787        293.7459        293.4927        0.000000        0.000000        0.000000        3.695126        4152.274        0.000000        0.000000        24.53584        8.792370        117.2999       0.2152792E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        69.55602        25.13473       0.2972443E-11
    180.8000        5.115294       0.4602164E-01    4210.652        3.711856        3.708154        278.3293       -14.88950        0.000000        0.000000        45.01636        0.000000        0.000000        97396.53        98108.68        633.0245        0.000000        316.7788        293.7463        293.4927        0.000000        0.000000        0.000000        3.697149        4153.588        0.000000        0.000000        24.53584        8.792410        110.9625       0.1970646E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        70.00018        25.16339       0.2972024E-11
    180.9000        5.110630       0.4599308E-01    4212.062        3.713558        3.709980        278.6612       -14.80570        0.000000        0.000000        45.01639        0.000000        0.000000        97396.56        98109.14        633.0245        0.000000        316.7788        293.7467        293.4927        0.000000        0.000000        0.000000        3.699172        4154.960        0.000000        0.000000        24.53583        8.792449        97.66771       0.1759028E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        70.27029        25.19954       0.2971913E-11
    181.0000        5.105980       0.4596461E-01    4213.509        3.715265        3.711806        278.9475       -14.73000        0.000000        0.000000        45.01630        0.000000        0.000000        97396.59        98109.56        633.0244        0.000000        316.7788        293.7470        293.4926        0.000000        0.000000        0.000000        3.701195        4156.833        0.000000        0.000000        24.53583        8.792483        79.56434       0.1517652E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        70.43034        25.24396       0.2970816E-11
    181.1000        5.101353       0.4593622E-01    4215.133        3.716974        3.713631        279.1693       -14.66409        0.000000        0.000000        45.01606        0.000000        0.000000        97396.62        98109.90        633.0242        0.000000        316.7788        293.7473        293.4926        0.000000        0.000000        0.000000        3.703216        4158.080        0.000000        0.000000        24.53582        8.792512        57.82158       0.1240659E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        70.62350        25.27848       0.2971000E-11
    181.2000        5.096762       0.4590791E-01    4216.699        3.718686        3.715456        279.3289       -14.60717        0.000000        0.000000        45.01575        0.000000        0.000000        97396.65        98110.13        633.0241        0.000000        316.7788        293.7475        293.4926        0.000000        0.000000        0.000000        3.705233        4158.768        0.000000        0.000000        24.53582        8.792534        32.86942       0.9089187E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        70.87309        25.31239       0.2970213E-11
    181.3000        5.092187       0.4587970E-01    4218.011        3.720401        3.717280        279.4429       -14.55014        0.000000        0.000000        45.01564        0.000000        0.000000        97396.68        98110.27        633.0240        0.000000        316.7789        293.7476        293.4926        0.000000        0.000000        0.000000        3.707249        4160.521        0.000000        0.000000        24.53582        8.792546        4.433886       0.4367033E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        71.02197        25.35504       0.2969583E-11
    181.3500        5.090985       0.4586240E-01    4218.895        3.721383        3.718322        279.4992       -14.51251        0.000000        0.000000        37.38803        0.000000        0.000000        97396.70        98110.28        633.0235        0.000000        316.7789        293.7476        293.4926        0.000000        0.000000        0.000000        3.708400        4182.214        0.000000        0.000000        24.53580        8.792548       -42.84530      -0.2219790E-09    0.000000        273.1600        0.000000        273.1600       0.5000000E-01    76.00000        29.00000        70.85532        25.35170       0.2946957E-11
    181.4000        5.090822       0.4584833E-01    4224.725        3.722784        3.719782        480.9998       -14.35627        0.000000        0.000000        42.63995        0.000000        0.000000        97396.70        98110.18        633.0237        0.000000        316.7789        293.7475        293.4926        0.000000        0.000000        0.000000        3.709966        4197.824        0.000000        0.000000        24.53580        8.792542       -253.9923      -0.6116024E-09    0.000000        273.1600        0.000000        273.1600       0.5000000E-01    19.00000        14.00000        71.41721        25.34164       0.2854272E-11
    181.4500        5.090957       0.4583430E-01    4232.338        3.724918        3.721973        805.1794       -13.85733        0.000000        0.000000        48.41987        0.000000        0.000000        97396.72        98109.66        633.0239        0.000000        316.7789        293.7471        293.4926        0.000000        0.000000        0.000000        3.712261        4200.236        0.000000        0.000000        24.53581        8.792500       -17.48950      -0.4344074E-09    0.000000        273.1600        0.000000        273.1600       0.5000000E-01    21.00000        16.00000        72.40953        25.34222       0.2853870E-11
    181.5000        5.090946       0.4582029E-01    4238.628        3.727778        3.724888        1131.078       -12.87667        0.000000        0.000000        48.39637        0.000000        0.000000        97396.73        98109.50        633.0222        0.000000        316.7789        293.7469        293.4926        0.000000        0.000000        0.000000        3.715277        4196.492        0.000000        0.000000        24.53574        8.792499       -140.8479      -0.6321800E-09    0.000000        273.1600        0.000000        273.1600       0.5000000E-01    20.00000        15.00000        73.61071        25.33664       0.2797816E-11
    181.5500        5.090730       0.4580630E-01    4242.941        3.731219        3.728382        1407.273       -11.42158        0.000000        0.000000        46.22424        0.000000        0.000000        97396.75        98109.20        633.0233        0.000000        316.7789        293.7467        293.4926        0.000000        0.000000        0.000000        3.718870        4192.874        0.000000        0.000000        24.53579        8.792476       -676.3666      -0.6638029E-09    0.000000        273.1600        0.000000        273.1600       0.5000000E-01    15.00000        10.00000        75.00298        25.31410       0.2551362E-11
    181.6000        5.090310       0.4579233E-01    4245.773        3.735110        3.732326        1628.842       -9.598327        0.000000        0.000000        45.17281        0.000000        0.000000        97396.77        98107.84        633.0214        0.000000        316.7789        293.7455        293.4926        0.000000        0.000000        0.000000        3.722910        4190.581        0.000000        0.000000        24.53571        8.792363       -407.6120       0.6346074E-09    0.000000        273.1600        0.000000        273.1600       0.5000000E-01    17.00000        5.000000        76.01308        25.31457       0.2551142E-11
    181.7000        5.089140       0.4576764E-01    4248.833        3.742497        3.739802        1920.882       -6.211360        0.000000        0.000000        44.84451        0.000000        0.000000        97396.79        98105.98        633.0230        0.000000        316.7789        293.7439        293.4926        0.000000        0.000000        0.000000        3.730552        4187.270        0.000000        0.000000        24.53578        8.792229       -380.4562       0.1085999E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        10.00000        4.000000        76.57809        25.36914       0.3606785E-11
    181.8000        5.088069       0.4573985E-01    4250.089        3.750868        3.748262        2000.000       -2.939207        0.000000        0.000000        44.94569        0.000000        0.000000        97396.82        98104.15        633.0212        0.000000        316.7790        293.7423        293.4925        0.000000        0.000000        0.000000        3.739179        4183.638        0.000000        0.000000        24.53571        8.792103       -279.2045       0.1379392E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        3.000000        76.49031        25.42266       0.4561280E-11
    181.9000        5.087246       0.4571214E-01    4250.318        3.759799        3.757286        2000.000      -0.6248353        0.000000        0.000000        44.98378        0.000000        0.000000        97396.84        98102.72        633.0208        0.000000        316.7790        293.7411        293.4925        0.000000        0.000000        0.000000        3.748373        4187.700        0.000000        0.000000        24.53569        8.792011       -43.57224       0.1510985E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        3.000000        76.06647        25.51492       0.5263352E-11
    182.0000        5.086675       0.4568450E-01    4252.299        3.768978        3.766556        2000.000       0.4160023        0.000000        0.000000        44.99186        0.000000        0.000000        97396.87        98102.27        633.0225        0.000000        316.7790        293.7407        293.4925        0.000000        0.000000        0.000000        3.757818        4197.214        0.000000        0.000000        24.53576        8.791999       -84.14162       0.1374517E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        10.00000        4.000000        76.07695        25.55046       0.5152181E-11
    182.1000        5.086397       0.4565693E-01    4257.010        3.778186        3.775854        2000.000       0.2940082        0.000000        0.000000        44.99599        0.000000        0.000000        97396.90        98101.86        633.0206        0.000000        316.7790        293.7404        293.4925        0.000000        0.000000        0.000000        3.767288        4193.476        0.000000        0.000000        24.53569        8.791973        89.95026       0.1228112E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        3.000000        75.69370        25.65247       0.5365076E-11
